source_id,target_id,relation_type,relation_content
661,811,time,"('2008-05-12', '2008-05-12')"
661,811,loss,Other
661,819,index,Volume
661,841,index,Volume
661,858,index,Volume
661,861,time,"('2008-01-01', '2009-12-31')"
661,863,factor,Geologic Factors
661,911,loss,Other
661,911,index,Volume
661,922,loss,Other
661,922,index,Volume
661,943,time,"('2008-05-12', '2008-05-12')"
661,994,loss,Other
661,1000,control,Infrastructure and Construction Measures
661,1002,time,"('2008-05-12', '2008-05-12')"
661,1002,loss,Other
661,1104,control,Infrastructure and Construction Measures
661,1127,time,"('2008-01-01', '2009-12-31')"
661,1173,control,Infrastructure and Construction Measures
661,1224,loss,Other
661,1224,index,Volume
661,1235,index,Volume
661,1253,time,"('2008-06-01', '2008-06-30')"
661,1281,control,Infrastructure and Construction Measures
661,1339,index,Volume
661,1380,loss,Other
661,1380,factor,Geologic Factors
661,1410,loss,Other
661,1431,control,Infrastructure and Construction Measures
661,1455,time,"('2009-01-01', '2009-12-31')"
661,1487,time,"('2008-01-01', '2008-12-31')"
661,1487,index,Volume
661,1491,index,Volume
661,1494,time,"('2009-01-01', '2009-12-31')"
661,1494,loss,Other
661,1532,factor,Geologic Factors
661,1575,loss,Other
661,1636,factor,Geologic Factors
661,1678,loss,Other
661,1688,index,Volume
661,1688,factor,Geologic Factors
661,1688,control,Infrastructure and Construction Measures
661,1690,time,"('2009-08-06', '2009-08-09')"
661,1693,index,Volume
661,1698,time,"('2008-05-12', '2008-05-12')"
661,1702,loss,Other
661,1704,time,"('2009-06-05', '2009-06-05')"
661,1704,index,Volume
661,1704,factor,Geologic Factors
661,1712,index,Volume
661,1714,loss,Other
661,1714,factor,Geologic Factors
661,1728,loss,Other
661,1766,loss,Other
661,1795,time,"('2008-01-01', '2009-12-31')"
661,1795,loss,Other
661,1814,loss,Other
661,1849,loss,Other
661,1849,control,Infrastructure and Construction Measures
661,1850,time,"('2009-01-01', '2009-12-31')"
661,1865,loss,Other
661,1866,loss,Other
661,1899,loss,Other
661,1900,factor,Geologic Factors
661,1910,factor,Geologic Factors
661,1915,time,"('2008-08-30', '2008-08-30')"
661,1948,time,"('2008-05-12', '2008-05-12')"
661,1974,index,Volume
661,1975,time,"('2009-08-07', '2009-08-09')"
661,1975,loss,Other
661,1975,factor,Geologic Factors
661,2019,time,"('2009-08-07', '2009-08-07')"
661,2023,time,"('2008-05-12', '2008-05-12')"
661,2023,control,Infrastructure and Construction Measures
661,2035,control,Infrastructure and Construction Measures
661,2041,time,"('2009-07-18', '2009-07-19')"
661,2041,control,Infrastructure and Construction Measures
701,705,time,"('1999-09-21', '1999-09-21')"
701,756,time,"('1984-01-01', '2005-12-31')"
701,784,time,"('1988-01-01', '2005-12-31')"
701,841,time,"('2003-01-10', '2003-01-10')"
701,861,time,"('1990-01-01', '2005-12-31')"
701,956,time,"('1999-06-01', '1999-08-31')"
701,1000,control,Infrastructure and Construction Measures
701,1104,control,Infrastructure and Construction Measures
701,1110,time,"('2005-06-01', '2005-08-31')"
701,1127,time,"('1980-01-01', '2005-12-31')"
701,1173,control,Infrastructure and Construction Measures
701,1224,time,"('1987-06-01', '1987-08-31')"
701,1228,time,"('2001-09-15', '2001-09-15')"
701,1235,time,"('2002-09-20', '2002-09-20')"
701,1271,time,"('1999-06-01', '1999-08-31')"
701,1271,loss,Medium Loss
701,1281,control,Infrastructure and Construction Measures
701,1306,loss,Medium Loss
701,1410,time,"('1998-01-01', '1998-12-31')"
701,1431,loss,Medium Loss
701,1431,control,Infrastructure and Construction Measures
701,1440,time,"('1997-12-26', '1997-12-26')"
701,1472,location,"Japan,Nagano"
701,1505,time,"('1998-05-01', '1998-05-31')"
701,1532,time,"('1980-10-01', '1980-10-31')"
701,1535,time,"('2002-09-01', '2002-09-30')"
701,1575,time,"('2000-04-09', '2000-04-09')"
701,1636,time,"('1999-09-21', '1999-09-21')"
701,1688,control,Infrastructure and Construction Measures
701,1702,time,"('2004-08-01', '2004-09-30')"
701,1704,loss,Medium Loss
701,1712,time,"('1991-09-23', '1991-09-23')"
701,1714,time,"('1980-01-01', '2001-12-31')"
701,1728,time,"('1984-06-01', '1984-06-30')"
701,1758,time,"('2005-10-08', '2005-10-08')"
701,1795,time,"('2001-01-01', '2005-12-31')"
701,1809,time,"('1995-01-01', '1998-12-31')"
701,1814,time,"('2001-01-01', '2001-12-31')"
701,1849,control,Infrastructure and Construction Measures
701,1888,time,"('1993-09-01', '2000-10-31')"
701,1990,time,"('1990-01-01', '1990-12-31')"
701,2023,control,Infrastructure and Construction Measures
701,2035,time,"('1999-09-13', '1999-09-13')"
701,2035,control,Infrastructure and Construction Measures
701,2041,control,Infrastructure and Construction Measures
705,725,loss,Huge Loss
705,756,time,"('1999-09-21', '1999-09-21')"
705,756,factor,Other
705,784,time,"('1999-09-21', '1999-09-21')"
705,784,location,"China,Taiwan"
705,793,loss,Huge Loss
705,793,factor,Other
705,811,location,China
705,831,location,China
705,831,loss,Huge Loss
705,831,factor,Other
705,858,location,China
705,861,time,"('1999-09-21', '1999-09-21')"
705,863,location,China
705,884,location,China
705,911,factor,Other
705,943,location,China
705,943,loss,Huge Loss
705,956,location,"China,Taiwan,南投縣"
705,956,factor,Other
705,994,location,China
705,1000,location,China
705,1002,location,China
705,1002,control,Management and Planning
705,1005,location,China
705,1026,loss,Huge Loss
705,1026,factor,Other
705,1056,location,China
705,1056,factor,Other
705,1085,location,China
705,1088,loss,Huge Loss
705,1104,loss,Huge Loss
705,1110,control,Management and Planning
705,1127,time,"('1999-09-21', '1999-09-21')"
705,1127,loss,Huge Loss
705,1173,location,China
705,1228,location,"China,Taiwan"
705,1235,loss,Huge Loss
705,1248,location,China
705,1253,loss,Huge Loss
705,1281,location,China
705,1281,loss,Huge Loss
705,1281,factor,Other
705,1298,loss,Huge Loss
705,1339,loss,Huge Loss
705,1349,loss,Huge Loss
705,1380,location,China
705,1431,location,China
705,1455,location,China
705,1463,location,China
705,1463,factor,Other
705,1472,loss,Huge Loss
705,1487,loss,Huge Loss
705,1487,factor,Other
705,1491,location,China
705,1505,factor,Other
705,1521,loss,Huge Loss
705,1535,loss,Huge Loss
705,1575,location,China
705,1608,loss,Huge Loss
705,1636,time,"('1999-09-21', '1999-09-21')"
705,1636,location,"China,Taiwan,南投縣"
705,1636,loss,Huge Loss
705,1636,control,Management and Planning
705,1690,location,"China,Taiwan"
705,1690,loss,Huge Loss
705,1693,location,China
705,1693,loss,Huge Loss
705,1693,factor,Other
705,1698,location,China
705,1698,loss,Huge Loss
705,1701,location,China
705,1704,location,China
705,1712,location,China
705,1712,loss,Huge Loss
705,1714,time,"('1999-09-21', '1999-09-21')"
705,1743,location,China
705,1743,factor,Other
705,1753,location,China
705,1753,factor,Other
705,1795,location,"China,Taiwan,南投縣"
705,1814,location,"China,Taiwan,南投縣"
705,1849,location,China
705,1850,location,"China,Taiwan"
705,1865,location,China
705,1866,location,"China,Taiwan,南投縣"
705,1888,time,"('1999-09-21', '1999-09-21')"
705,1888,factor,Other
705,1899,location,China
705,1900,location,China
705,1900,loss,Huge Loss
705,1910,location,China
705,1915,location,China
705,1915,factor,Other
705,1923,loss,Huge Loss
705,1948,location,China
705,1974,location,China
705,1974,loss,Huge Loss
705,1975,location,"China,Taiwan,南投縣"
705,1990,factor,Other
705,2019,location,"China,Taiwan,南投縣"
705,2019,loss,Huge Loss
705,2023,location,China
705,2023,loss,Huge Loss
705,2041,loss,Huge Loss
705,2041,factor,Other
706,756,index,Volume
706,811,method,Remote Sensing and Imaging
706,819,index,Volume
706,819,method,Remote Sensing and Imaging
706,841,index,Volume
706,858,index,Volume
706,858,method,Remote Sensing and Imaging
706,911,index,Volume
706,922,index,Volume
706,922,method,Remote Sensing and Imaging
706,1088,method,Remote Sensing and Imaging
706,1127,time,"('1960-05-22', '1960-05-22')"
706,1224,index,Volume
706,1235,index,Volume
706,1253,method,Remote Sensing and Imaging
706,1339,index,Volume
706,1487,index,Volume
706,1491,index,Volume
706,1688,index,Volume
706,1693,index,Volume
706,1704,index,Volume
706,1712,index,Volume
706,1714,time,"('1960-05-22', '1960-05-22')"
706,1866,method,Remote Sensing and Imaging
706,1974,index,Volume
725,756,time,"('2010-01-01', '2010-12-31')"
725,793,loss,Huge Loss
725,819,time,"('2010-12-01', '2010-12-31')"
725,831,loss,Huge Loss
725,861,time,"('2010-01-01', '2010-12-31')"
725,863,factor,Geologic Factors
725,943,loss,Huge Loss
725,1026,loss,Huge Loss
725,1088,loss,Huge Loss
725,1104,loss,Huge Loss
725,1127,time,"('2010-01-01', '2010-12-31')"
725,1127,loss,Huge Loss
725,1235,loss,Huge Loss
725,1253,loss,Huge Loss
725,1281,loss,Huge Loss
725,1298,loss,Huge Loss
725,1339,loss,Huge Loss
725,1349,time,"('2010-02-20', '2010-02-20')"
725,1349,loss,Huge Loss
725,1380,time,"('2010-08-13', '2010-08-13')"
725,1380,factor,Geologic Factors
725,1455,time,"('2010-01-01', '2010-12-31')"
725,1472,loss,Huge Loss
725,1487,loss,Huge Loss
725,1494,time,"('2010-01-01', '2010-12-31')"
725,1521,loss,Huge Loss
725,1532,factor,Geologic Factors
725,1535,loss,Huge Loss
725,1608,loss,Huge Loss
725,1636,loss,Huge Loss
725,1636,factor,Geologic Factors
725,1688,factor,Geologic Factors
725,1690,loss,Huge Loss
725,1693,loss,Huge Loss
725,1698,loss,Huge Loss
725,1704,factor,Geologic Factors
725,1712,loss,Huge Loss
725,1714,factor,Geologic Factors
725,1900,loss,Huge Loss
725,1900,factor,Geologic Factors
725,1910,factor,Geologic Factors
725,1923,loss,Huge Loss
725,1974,loss,Huge Loss
725,1975,factor,Geologic Factors
725,2019,loss,Huge Loss
725,2023,loss,Huge Loss
725,2041,loss,Huge Loss
756,771,time,"('2006-07-17', '2006-07-17')"
756,784,time,"('1988-01-01', '2009-12-31')"
756,793,time,"('2009-11-10', '2009-11-10')"
756,793,factor,Other
756,811,time,"('2008-05-12', '2008-05-12')"
756,819,time,"('2010-12-01', '2010-12-31')"
756,819,index,Volume
756,831,factor,Other
756,841,time,"('2003-01-10', '2003-01-10')"
756,841,index,Volume
756,858,index,Volume
756,861,time,"('1990-01-01', '2010-12-31')"
756,911,index,Volume
756,911,factor,Other
756,922,index,Volume
756,943,time,"('2008-05-12', '2008-05-12')"
756,956,time,"('1999-06-01', '1999-08-31')"
756,956,factor,Other
756,1002,time,"('2008-05-12', '2008-05-12')"
756,1026,factor,Other
756,1056,factor,Other
756,1059,time,"('2013-09-09', '2013-09-13')"
756,1085,time,"('2013-07-04', '2013-07-04')"
756,1110,time,"('2005-06-01', '2005-08-31')"
756,1127,time,"('1984-01-01', '2013-12-31')"
756,1224,time,"('1987-06-01', '1987-08-31')"
756,1224,index,Volume
756,1228,time,"('2001-09-15', '2001-09-15')"
756,1235,time,"('2002-09-20', '2002-09-20')"
756,1235,index,Volume
756,1253,time,"('2008-06-01', '2008-06-30')"
756,1271,time,"('1999-06-01', '1999-08-31')"
756,1281,factor,Other
756,1306,time,"('2012-09-06', '2012-09-06')"
756,1339,index,Volume
756,1349,time,"('2010-02-20', '2010-02-20')"
756,1380,time,"('2010-08-13', '2010-08-13')"
756,1384,time,"('2011-07-27', '2011-07-27')"
756,1410,time,"('1998-01-01', '1998-12-31')"
756,1429,time,"('2011-07-27', '2011-07-27')"
756,1440,time,"('1997-12-26', '1997-12-26')"
756,1455,time,"('2009-01-01', '2012-12-31')"
756,1463,factor,Other
756,1472,time,"('2006-07-19', '2006-07-19')"
756,1487,time,"('2008-01-01', '2008-12-31')"
756,1487,location,Hong Kong
756,1487,index,Volume
756,1487,factor,Other
756,1491,index,Volume
756,1494,time,"('2009-01-01', '2012-12-31')"
756,1505,time,"('1998-05-01', '1998-05-31')"
756,1505,factor,Other
756,1535,time,"('2002-09-01', '2002-09-30')"
756,1575,time,"('2000-04-09', '2000-04-09')"
756,1636,time,"('1999-09-21', '1999-09-21')"
756,1678,time,"('2013-01-02', '2013-01-02')"
756,1688,index,Volume
756,1690,time,"('2009-08-06', '2009-08-09')"
756,1693,index,Volume
756,1693,factor,Other
756,1698,time,"('2008-05-12', '2008-05-12')"
756,1701,time,"('2013-07-10', '2013-07-10')"
756,1702,time,"('2004-08-01', '2004-09-30')"
756,1704,time,"('2009-06-05', '2009-06-05')"
756,1704,index,Volume
756,1712,time,"('1991-09-23', '1991-09-23')"
756,1712,index,Volume
756,1714,time,"('1984-01-01', '2001-12-31')"
756,1728,time,"('1984-06-01', '1984-06-30')"
756,1743,factor,Other
756,1753,factor,Other
756,1758,time,"('2005-10-08', '2005-10-08')"
756,1766,time,"('2013-10-01', '2013-10-31')"
756,1795,time,"('2001-01-01', '2009-12-31')"
756,1809,time,"('1995-01-01', '1998-12-31')"
756,1814,time,"('2001-01-01', '2001-12-31')"
756,1850,time,"('2009-01-01', '2009-12-31')"
756,1888,time,"('1993-09-01', '2000-10-31')"
756,1888,factor,Other
756,1900,time,"('2013-01-01', '2013-12-31')"
756,1915,time,"('2008-08-30', '2008-08-30')"
756,1915,factor,Other
756,1923,time,"('2006-07-01', '2006-07-31')"
756,1948,time,"('2008-05-12', '2008-05-12')"
756,1974,index,Volume
756,1975,time,"('2009-08-07', '2009-08-09')"
756,1990,time,"('1990-01-01', '1990-12-31')"
756,1990,location,Hong Kong
756,1990,factor,Other
756,2019,time,"('2009-08-07', '2009-08-07')"
756,2023,time,"('2008-05-12', '2008-05-12')"
756,2035,time,"('1999-09-13', '1999-09-13')"
756,2041,time,"('2009-07-18', '2009-07-19')"
756,2041,factor,Other
771,784,time,"('2006-07-17', '2006-07-17')"
771,861,time,"('2006-07-17', '2006-07-17')"
771,863,method,Field Studies and Experiments
771,1085,method,Field Studies and Experiments
771,1127,time,"('2006-07-17', '2006-07-17')"
771,1224,method,Field Studies and Experiments
771,1271,method,Field Studies and Experiments
771,1306,method,Field Studies and Experiments
771,1380,method,Field Studies and Experiments
771,1521,method,Field Studies and Experiments
771,1636,index,Other
771,1636,method,Field Studies and Experiments
771,1758,method,Field Studies and Experiments
771,1795,time,"('2006-07-17', '2006-07-17')"
771,1910,method,Field Studies and Experiments
771,1915,method,Field Studies and Experiments
771,1923,time,"('2006-07-17', '2006-07-17')"
771,1948,method,Field Studies and Experiments
771,2023,index,Other
784,793,time,"('2009-11-10', '2009-11-10')"
784,811,time,"('2008-05-12', '2008-05-12')"
784,811,location,China
784,831,location,China
784,841,time,"('2003-01-10', '2003-01-10')"
784,841,loss,Slight Loss
784,858,location,China
784,858,factor,Climate Factors
784,861,time,"('1990-01-01', '2009-12-31')"
784,861,factor,Climate Factors
784,863,location,China
784,884,location,China
784,943,time,"('2008-05-12', '2008-05-12')"
784,943,location,China
784,956,time,"('1999-06-01', '1999-08-31')"
784,956,location,"China,Taiwan"
784,956,loss,Slight Loss
784,994,location,China
784,1000,location,China
784,1002,time,"('2008-05-12', '2008-05-12')"
784,1002,location,China
784,1005,location,China
784,1056,location,China
784,1056,loss,Slight Loss
784,1085,location,China
784,1088,factor,Climate Factors
784,1110,time,"('2005-06-01', '2005-08-31')"
784,1127,time,"('1988-01-01', '2009-12-31')"
784,1127,factor,Climate Factors
784,1173,location,China
784,1228,time,"('2001-09-15', '2001-09-15')"
784,1228,location,"China,Taiwan"
784,1235,time,"('2002-09-20', '2002-09-20')"
784,1248,location,China
784,1253,time,"('2008-06-01', '2008-06-30')"
784,1271,time,"('1999-06-01', '1999-08-31')"
784,1281,location,China
784,1380,location,China
784,1410,time,"('1998-01-01', '1998-12-31')"
784,1410,factor,Climate Factors
784,1431,location,China
784,1440,time,"('1997-12-26', '1997-12-26')"
784,1455,time,"('2009-01-01', '2009-12-31')"
784,1455,location,China
784,1463,location,China
784,1472,time,"('2006-07-19', '2006-07-19')"
784,1487,time,"('2008-01-01', '2008-12-31')"
784,1491,location,China
784,1494,time,"('2009-01-01', '2009-12-31')"
784,1494,factor,Climate Factors
784,1505,time,"('1998-05-01', '1998-05-31')"
784,1535,time,"('2002-09-01', '2002-09-30')"
784,1575,time,"('2000-04-09', '2000-04-09')"
784,1575,location,China
784,1636,time,"('1999-09-21', '1999-09-21')"
784,1636,location,"China,Taiwan"
784,1678,factor,Climate Factors
784,1690,time,"('2009-08-06', '2009-08-09')"
784,1690,location,"China,Taiwan"
784,1693,location,China
784,1698,time,"('2008-05-12', '2008-05-12')"
784,1698,location,China
784,1701,location,China
784,1702,time,"('2004-08-01', '2004-09-30')"
784,1704,time,"('2009-06-05', '2009-06-05')"
784,1704,location,China
784,1712,time,"('1991-09-23', '1991-09-23')"
784,1712,location,China
784,1714,time,"('1988-01-01', '2001-12-31')"
784,1743,location,China
784,1743,loss,Slight Loss
784,1753,location,China
784,1753,loss,Slight Loss
784,1758,time,"('2005-10-08', '2005-10-08')"
784,1795,time,"('2001-01-01', '2009-12-31')"
784,1795,location,"China,Taiwan"
784,1795,factor,Climate Factors
784,1809,time,"('1995-01-01', '1998-12-31')"
784,1814,time,"('2001-01-01', '2001-12-31')"
784,1814,location,"China,Taiwan"
784,1849,location,China
784,1850,time,"('2009-01-01', '2009-12-31')"
784,1850,location,"China,Taiwan"
784,1865,location,China
784,1866,location,"China,Taiwan"
784,1888,time,"('1993-09-01', '2000-10-31')"
784,1899,location,China
784,1900,location,China
784,1910,location,China
784,1910,loss,Slight Loss
784,1915,time,"('2008-08-30', '2008-08-30')"
784,1915,location,China
784,1923,time,"('2006-07-01', '2006-07-31')"
784,1948,time,"('2008-05-12', '2008-05-12')"
784,1948,location,China
784,1974,location,China
784,1974,factor,Climate Factors
784,1975,time,"('2009-08-07', '2009-08-09')"
784,1975,location,"China,Taiwan"
784,1990,time,"('1990-01-01', '1990-12-31')"
784,2019,time,"('2009-08-07', '2009-08-07')"
784,2019,location,"China,Taiwan"
784,2023,time,"('2008-05-12', '2008-05-12')"
784,2023,location,China
784,2035,time,"('1999-09-13', '1999-09-13')"
784,2035,loss,Slight Loss
784,2041,time,"('2009-07-18', '2009-07-19')"
793,831,loss,Huge Loss
793,831,factor,Other
793,841,method,Modeling and Analysis
793,861,time,"('2009-11-10', '2009-11-10')"
793,861,method,Modeling and Analysis
793,884,method,Modeling and Analysis
793,911,factor,Other
793,943,loss,Huge Loss
793,956,type,Other
793,956,factor,Other
793,1000,type,Other
793,1002,type,Other
793,1005,type,Other
793,1026,loss,Huge Loss
793,1026,factor,Other
793,1056,method,Modeling and Analysis
793,1056,factor,Other
793,1059,type,Other
793,1085,type,Other
793,1088,loss,Huge Loss
793,1104,loss,Huge Loss
793,1127,time,"('2009-11-10', '2009-11-10')"
793,1127,loss,Huge Loss
793,1228,type,Other
793,1235,type,Other
793,1235,loss,Huge Loss
793,1248,method,Modeling and Analysis
793,1253,loss,Huge Loss
793,1281,type,Other
793,1281,loss,Huge Loss
793,1281,method,Modeling and Analysis
793,1281,factor,Other
793,1298,loss,Huge Loss
793,1339,loss,Huge Loss
793,1339,method,Modeling and Analysis
793,1347,type,Other
793,1349,loss,Huge Loss
793,1380,type,Other
793,1410,type,Other
793,1410,method,Modeling and Analysis
793,1429,type,Other
793,1431,method,Modeling and Analysis
793,1455,time,"('2009-11-10', '2009-11-10')"
793,1463,type,Other
793,1463,method,Modeling and Analysis
793,1463,factor,Other
793,1472,loss,Huge Loss
793,1487,type,Other
793,1487,loss,Huge Loss
793,1487,factor,Other
793,1491,type,Other
793,1494,time,"('2009-11-10', '2009-11-10')"
793,1494,location,India
793,1505,factor,Other
793,1521,type,Other
793,1521,loss,Huge Loss
793,1535,loss,Huge Loss
793,1540,method,Modeling and Analysis
793,1575,type,Other
793,1575,method,Modeling and Analysis
793,1608,location,India
793,1608,loss,Huge Loss
793,1636,loss,Huge Loss
793,1678,type,Other
793,1690,loss,Huge Loss
793,1693,loss,Huge Loss
793,1693,factor,Other
793,1698,loss,Huge Loss
793,1698,method,Modeling and Analysis
793,1701,method,Modeling and Analysis
793,1704,type,Other
793,1704,method,Modeling and Analysis
793,1712,type,Other
793,1712,loss,Huge Loss
793,1743,factor,Other
793,1753,factor,Other
793,1766,type,Other
793,1795,time,"('2009-11-10', '2009-11-10')"
793,1849,type,Other
793,1849,method,Modeling and Analysis
793,1850,time,"('2009-11-10', '2009-11-10')"
793,1865,method,Modeling and Analysis
793,1888,factor,Other
793,1900,type,Other
793,1900,loss,Huge Loss
793,1910,type,Other
793,1915,type,Other
793,1915,factor,Other
793,1923,loss,Huge Loss
793,1974,type,Other
793,1974,loss,Huge Loss
793,1974,method,Modeling and Analysis
793,1975,type,Other
793,1990,factor,Other
793,2019,loss,Huge Loss
793,2023,loss,Huge Loss
793,2041,loss,Huge Loss
793,2041,method,Modeling and Analysis
793,2041,factor,Other
793,2066,method,Modeling and Analysis
811,819,method,Remote Sensing and Imaging
811,831,location,"China,Sichuan,Chengdu"
811,831,scale,Huge
811,858,location,China
811,858,method,Remote Sensing and Imaging
811,861,time,"('2008-05-12', '2008-05-12')"
811,863,location,"China,Sichuan"
811,884,location,"China,Sichuan"
811,884,scale,Huge
811,911,loss,Other
811,922,loss,Other
811,922,method,Remote Sensing and Imaging
811,943,time,"('2008-05-12', '2008-05-12')"
811,943,location,"China,Sichuan"
811,956,location,China
811,994,location,"China,Sichuan"
811,994,loss,Other
811,1000,location,China
811,1002,time,"('2008-05-12', '2008-05-12')"
811,1002,location,"China,Sichuan"
811,1002,loss,Other
811,1002,scale,Huge
811,1005,location,China
811,1056,location,China
811,1085,location,"China,Sichuan"
811,1085,scale,Huge
811,1088,scale,Huge
811,1088,method,Remote Sensing and Imaging
811,1127,time,"('2008-05-12', '2008-05-12')"
811,1173,location,China
811,1224,loss,Other
811,1228,location,China
811,1235,scale,Huge
811,1248,location,China
811,1248,scale,Huge
811,1253,method,Remote Sensing and Imaging
811,1271,scale,Huge
811,1281,location,"China,Sichuan"
811,1298,scale,Huge
811,1380,location,"China,Sichuan"
811,1380,loss,Other
811,1384,scale,Huge
811,1410,loss,Other
811,1431,location,"China,Sichuan"
811,1431,scale,Huge
811,1455,location,China
811,1463,location,"China,Sichuan"
811,1487,time,"('2008-05-12', '2008-05-12')"
811,1491,location,"China,Sichuan"
811,1494,loss,Other
811,1535,scale,Huge
811,1575,location,China
811,1575,loss,Other
811,1575,scale,Huge
811,1636,location,China
811,1678,loss,Other
811,1690,location,China
811,1690,scale,Huge
811,1693,location,China
811,1698,time,"('2008-05-12', '2008-05-12')"
811,1698,location,"China,Sichuan,Chengdu"
811,1701,location,"China,Sichuan,Chengdu"
811,1701,scale,Huge
811,1702,loss,Other
811,1704,location,China
811,1704,scale,Huge
811,1712,location,China
811,1714,loss,Other
811,1728,loss,Other
811,1743,location,China
811,1753,location,"China,Sichuan"
811,1766,loss,Other
811,1795,time,"('2008-05-12', '2008-05-12')"
811,1795,location,China
811,1795,loss,Other
811,1814,location,China
811,1814,loss,Other
811,1849,location,China
811,1849,loss,Other
811,1849,scale,Huge
811,1850,location,China
811,1865,location,China
811,1865,loss,Other
811,1866,location,China
811,1866,loss,Other
811,1866,method,Remote Sensing and Imaging
811,1888,scale,Huge
811,1899,location,China
811,1899,loss,Other
811,1900,location,"China,Sichuan,Chengdu"
811,1910,location,"China,Sichuan"
811,1915,location,China
811,1948,time,"('2008-05-12', '2008-05-12')"
811,1948,location,China
811,1974,location,China
811,1974,scale,Huge
811,1975,location,China
811,1975,loss,Other
811,2019,location,China
811,2023,time,"('2008-05-12', '2008-05-12')"
811,2023,location,"China,Sichuan"
811,2023,scale,Huge
819,841,index,Volume
819,858,index,Volume
819,858,method,Remote Sensing and Imaging
819,861,time,"('2010-12-01', '2010-12-31')"
819,911,index,Volume
819,922,index,Volume
819,922,method,Remote Sensing and Imaging
819,1088,method,Remote Sensing and Imaging
819,1127,time,"('2010-12-01', '2010-12-31')"
819,1224,index,Volume
819,1235,index,Volume
819,1253,method,Remote Sensing and Imaging
819,1339,index,Volume
819,1455,time,"('2010-12-01', '2010-12-31')"
819,1487,index,Volume
819,1491,index,Volume
819,1494,time,"('2010-12-01', '2010-12-31')"
819,1688,index,Volume
819,1693,index,Volume
819,1704,index,Volume
819,1712,index,Volume
819,1866,method,Remote Sensing and Imaging
819,1974,index,Volume
831,858,location,China
831,863,location,"China,Sichuan"
831,884,location,"China,Sichuan"
831,884,scale,Huge
831,911,factor,Other
831,943,location,"China,Sichuan"
831,943,loss,Huge Loss
831,956,location,China
831,956,factor,Other
831,994,location,"China,Sichuan"
831,1000,location,China
831,1002,location,"China,Sichuan"
831,1002,scale,Huge
831,1005,location,China
831,1026,loss,Huge Loss
831,1026,factor,Other
831,1056,location,China
831,1056,factor,Other
831,1085,location,"China,Sichuan"
831,1085,scale,Huge
831,1088,loss,Huge Loss
831,1088,scale,Huge
831,1104,loss,Huge Loss
831,1127,loss,Huge Loss
831,1173,location,China
831,1228,location,China
831,1235,loss,Huge Loss
831,1235,scale,Huge
831,1248,location,China
831,1248,scale,Huge
831,1253,loss,Huge Loss
831,1271,scale,Huge
831,1281,location,"China,Sichuan"
831,1281,loss,Huge Loss
831,1281,factor,Other
831,1298,loss,Huge Loss
831,1298,scale,Huge
831,1339,loss,Huge Loss
831,1349,loss,Huge Loss
831,1380,location,"China,Sichuan"
831,1384,scale,Huge
831,1431,location,"China,Sichuan"
831,1431,scale,Huge
831,1455,location,China
831,1463,location,"China,Sichuan"
831,1463,factor,Other
831,1472,loss,Huge Loss
831,1487,loss,Huge Loss
831,1487,factor,Other
831,1491,location,"China,Sichuan"
831,1505,factor,Other
831,1521,loss,Huge Loss
831,1535,loss,Huge Loss
831,1535,scale,Huge
831,1575,location,China
831,1575,scale,Huge
831,1608,loss,Huge Loss
831,1636,location,China
831,1636,loss,Huge Loss
831,1690,location,China
831,1690,loss,Huge Loss
831,1690,scale,Huge
831,1693,location,China
831,1693,loss,Huge Loss
831,1693,factor,Other
831,1698,location,"China,Sichuan,Chengdu"
831,1698,loss,Huge Loss
831,1701,location,"China,Sichuan,Chengdu"
831,1701,scale,Huge
831,1704,location,China
831,1704,scale,Huge
831,1712,location,China
831,1712,loss,Huge Loss
831,1743,location,China
831,1743,factor,Other
831,1753,location,"China,Sichuan"
831,1753,factor,Other
831,1795,location,China
831,1814,location,China
831,1849,location,China
831,1849,scale,Huge
831,1850,location,China
831,1865,location,China
831,1866,location,China
831,1888,scale,Huge
831,1888,factor,Other
831,1899,location,China
831,1900,location,"China,Sichuan,Chengdu"
831,1900,loss,Huge Loss
831,1910,location,"China,Sichuan"
831,1915,location,China
831,1915,factor,Other
831,1923,loss,Huge Loss
831,1948,location,China
831,1974,location,China
831,1974,loss,Huge Loss
831,1974,scale,Huge
831,1975,location,China
831,1990,factor,Other
831,2019,location,China
831,2019,loss,Huge Loss
831,2023,location,"China,Sichuan"
831,2023,loss,Huge Loss
831,2023,scale,Huge
831,2041,loss,Huge Loss
831,2041,factor,Other
841,858,index,Volume
841,861,time,"('2003-01-10', '2003-01-10')"
841,861,method,Modeling and Analysis
841,884,method,Modeling and Analysis
841,911,index,Volume
841,922,index,Volume
841,956,loss,Slight Loss
841,1056,loss,Slight Loss
841,1056,method,Modeling and Analysis
841,1127,time,"('2003-01-10', '2003-01-10')"
841,1127,location,Italy
841,1224,index,Volume
841,1235,index,Volume
841,1248,method,Modeling and Analysis
841,1281,method,Modeling and Analysis
841,1306,location,Italy
841,1339,index,Volume
841,1339,method,Modeling and Analysis
841,1410,method,Modeling and Analysis
841,1431,method,Modeling and Analysis
841,1463,method,Modeling and Analysis
841,1487,index,Volume
841,1491,index,Volume
841,1505,location,Italy
841,1540,method,Modeling and Analysis
841,1575,method,Modeling and Analysis
841,1688,location,Italy
841,1688,index,Volume
841,1693,index,Volume
841,1698,method,Modeling and Analysis
841,1701,method,Modeling and Analysis
